ID_Adresse,Adresse,Ville,État,Code_postale
183816,854 Wilson St, Boston,MA,02215
183817,624 10th St, Dallas,TX,75001
183818,994 Cedar St, Los Angeles,CA,90001
183819,663 4th St, San Francisco,CA,94016
183820,782 4th St, New York City,NY,10001
183821,656 Sunset St, San Francisco,CA,94016
183822,549 10th St, New York City,NY,10001
183823,306 Main St, Boston,MA,02215
183824,547 Church St, San Francisco,CA,94016
183825,792 Meadow St, New York City,NY,10001
183826,786 South St, New York City,NY,10001
183827,331 14th St, Los Angeles,CA,90001
183828,841 Meadow St, Atlanta,GA,30301
183829,681 Johnson St, San Francisco,CA,94016
183830,695 4th St, Los Angeles,CA,90001
183831,931 West St, Los Angeles,CA,90001
183832,931 West St, Los Angeles,CA,90001
183833,397 Meadow St, Boston,MA,02215
183834,768 9th St, Los Angeles,CA,90001
183835,848 Willow St, Seattle,WA,98101
183836,938 11th St, Portland,OR,97035
183837,207 Meadow St, Boston,MA,02215
183838,927 Hill St, Los Angeles,CA,90001
183839,806 7th St, Boston,MA,02215
183840,266 Hill St, Boston,MA,02215
183841,376 Center St, Dallas,TX,75001
183842,376 Center St, Dallas,TX,75001
183843,672 Chestnut St, San Francisco,CA,94016
183844,280 Forest St, San Francisco,CA,94016
183845,280 Forest St, San Francisco,CA,94016
183846,202 Adams St, Los Angeles,CA,90001
183847,957 2nd St, San Francisco,CA,94016
183848,32 Ridge St, San Francisco,CA,94016
183849,33 Forest St, Austin,TX,73301
183850,369 7th St, Los Angeles,CA,90001
183851,638 Highland St, San Francisco,CA,94016
183852,750 Dogwood St, Dallas,TX,75001
183853,282 10th St, Dallas,TX,75001
183854,887 Madison St, New York City,NY,10001
183855,850 Maple St, Portland,OR,97035
183856,509 11th St, Los Angeles,CA,90001
183857,469 Willow St, Los Angeles,CA,90001
183858,231 Center St, Seattle,WA,98101
183859,430 Main St, San Francisco,CA,94016
183860,264 Jefferson St, Los Angeles,CA,90001
183861,156 Cedar St, Austin,TX,73301
183862,382 Adams St, Austin,TX,73301
183863,551 North St, Austin,TX,73301
183864,635 Ridge St, San Francisco,CA,94016
183865,712 Chestnut St, Los Angeles,CA,90001
183866,534 Wilson St, Seattle,WA,98101
183867,882 Jefferson St, Atlanta,GA,30301
183868,34 North St, San Francisco,CA,94016
183869,319 14th St, Atlanta,GA,30301
183870,947 10th St, Boston,MA,02215
183871,168 West St, Dallas,TX,75001
183872,819 Cherry St, San Francisco,CA,94016
183873,973 Chestnut St, Atlanta,GA,30301
183874,684 Adams St, San Francisco,CA,94016
183875,782 1st St, San Francisco,CA,94016
183876,657 6th St, Portland,OR,97035
183877,341 6th St, Dallas,TX,75001
183878,594 Wilson St, Seattle,WA,98101
183879,414 Elm St, Portland,OR,97035
183880,223 10th St, San Francisco,CA,94016
183881,586 Pine St, Atlanta,GA,30301
183882,586 Pine St, Atlanta,GA,30301
183883,182 Cherry St, San Francisco,CA,94016
183884,58 Meadow St, New York City,NY,10001
183885,895 Walnut St, San Francisco,CA,94016
183886,984 14th St, San Francisco,CA,94016
183887,956 Highland St, Los Angeles,CA,90001
183888,866 Cedar St, New York City,NY,10001
183889,154 2nd St, Boston,MA,02215
183890,136 Dogwood St, New York City,NY,10001
183891,993 Spruce St, Los Angeles,CA,90001
183892,655 Cedar St, Seattle,WA,98101
183893,625 10th St, Boston,MA,02215
183894,378 Elm St, New York City,NY,10001
183895,272 Wilson St, Dallas,TX,75001
183896,645 Maple St, Portland,OR,97035
183897,941 2nd St, Boston,MA,02215
183898,518 Meadow St, New York City,NY,10001
183899,812 Maple St, Los Angeles,CA,90001
183900,957 Hill St, San Francisco,CA,94016
183901,252 Jefferson St, Dallas,TX,75001
183902,875 9th St, San Francisco,CA,94016
183903,321 Johnson St, San Francisco,CA,94016
183904,132 Park St, New York City,NY,10001
183905,369 Chestnut St, Seattle,WA,98101
183906,643 Madison St, Dallas,TX,75001
183907,568 7th St, Seattle,WA,98101
183908,939 Hill St, San Francisco,CA,94016
183909,871 Madison St, Austin,TX,73301
183910,778 Maple St, Seattle,WA,98101
183911,639 Maple St, San Francisco,CA,94016
183912,973 South St, San Francisco,CA,94016
183913,965 10th St, New York City,NY,10001
183914,582 Cherry St, Los Angeles,CA,90001
183915,606 11th St, Atlanta,GA,30301
183916,894 11th St, Los Angeles,CA,90001
183917,866 Pine St, Seattle,WA,98101
183918,46 Washington St, Boston,MA,02215
183919,418 12th St, Portland,OR,97035
183920,751 6th St, Los Angeles,CA,90001
183921,188 14th St, Boston,MA,02215
183922,638 Highland St, San Francisco,CA,94016
183923,638 Highland St, San Francisco,CA,94016
183924,241 Adams St, Seattle,WA,98101
183925,329 Lakeview St, New York City,NY,10001
183926,502 Main St, Boston,MA,02215
183927,520 Cedar St, Boston,MA,02215
183928,794 North St, San Francisco,CA,94016
183929,137 Madison St, Seattle,WA,98101
183930,881 North St, Boston,MA,02215
183931,78 Cherry St, Boston,MA,02215
183932,922 Highland St, Los Angeles,CA,90001
183933,523 Church St, Los Angeles,CA,90001
183934,325 Cedar St, Boston,MA,02215
183935,213 6th St, Los Angeles,CA,90001
183936,613 Walnut St, Portland,OR,97035
183937,613 Walnut St, Portland,OR,97035
183938,940 Hickory St, Boston,MA,02215
183939,144 Washington St, Los Angeles,CA,90001
183940,231 4th St, Atlanta,GA,30301
183941,378 Madison St, Dallas,TX,75001
183942,378 Madison St, Dallas,TX,75001
183943,813 Elm St, Los Angeles,CA,90001
183944,941 Jackson St, Los Angeles,CA,90001
183945,117 Adams St, San Francisco,CA,94016
183946,555 14th St, New York City,NY,10001
183947,180 Main St, New York City,NY,10001
183948,753 Johnson St, Atlanta,GA,30301
183949,109 Dogwood St, Seattle,WA,98101
183950,785 South St, San Francisco,CA,94016
183951,785 South St, San Francisco,CA,94016
183952,981 6th St, San Francisco,CA,94016
183953,813 Hill St, San Francisco,CA,94016
183954,344 Lakeview St, Dallas,TX,75001
183955,14 Lakeview St, Los Angeles,CA,90001
183956,500 Jefferson St, Seattle,WA,98101
183957,340 Washington St, San Francisco,CA,94016
183958,697 Lake St, San Francisco,CA,94016
183959,310 9th St, Los Angeles,CA,90001
183960,707 Adams St, Boston,MA,02215
183961,491 Sunset St, Austin,TX,73301
183962,971 4th St, Atlanta,GA,30301
183963,23 Hill St, New York City,NY,10001
183964,708 Willow St, San Francisco,CA,94016
183965,708 Willow St, San Francisco,CA,94016
183966,833 1st St, Boston,MA,02215
183967,321 4th St, San Francisco,CA,94016
183968,645 Ridge St, San Francisco,CA,94016
183969,966 Johnson St, Portland,OR,97035
183970,939 Pine St, New York City,NY,10001
183971,324 Chestnut St, New York City,NY,10001
183972,535 5th St, New York City,NY,10001
183973,662 West St, New York City,NY,10001
183974,265 Main St, New York City,NY,10001
183975,304 Ridge St, San Francisco,CA,94016
183976,162 Elm St, Atlanta,GA,30301
183977,890 11th St, Atlanta,GA,30301
183978,975 Chestnut St, San Francisco,CA,94016
183979,594 6th St, San Francisco,CA,94016
183980,801 6th St, New York City,NY,10001
183981,66 Washington St, San Francisco,CA,94016
183982,768 8th St, New York City,NY,10001
183983,3 Elm St, San Francisco,CA,94016
183984,949 4th St, San Francisco,CA,94016
183985,275 Lake St, San Francisco,CA,94016
183986,402 13th St, Los Angeles,CA,90001
183987,671 Lake St, Seattle,WA,98101
183988,441 10th St, Los Angeles,CA,90001
183989,419 13th St, San Francisco,CA,94016
183990,748 5th St, Los Angeles,CA,90001
183991,51 Adams St, Seattle,WA,98101
183992,547 Jefferson St, Los Angeles,CA,90001
183993,860 Madison St, Boston,MA,02215
183994,722 Jefferson St, San Francisco,CA,94016
183995,607 1st St, San Francisco,CA,94016
183996,794 North St, Austin,TX,73301
183997,494 8th St, New York City,NY,10001
183998,72 7th St, San Francisco,CA,94016
183999,26 Cedar St, San Francisco,CA,94016
184000,517 Main St, Seattle,WA,98101
184001,550 Washington St, San Francisco,CA,94016
184002,550 Washington St, San Francisco,CA,94016
184003,921 2nd St, Seattle,WA,98101
184004,368 Madison St, Atlanta,GA,30301
184005,711 Adams St, New York City,NY,10001
184006,875 Maple St, San Francisco,CA,94016
184007,467 Lincoln St, San Francisco,CA,94016
184008,272 14th St, New York City,NY,10001
184009,594 Jefferson St, New York City,NY,10001
184010,905 Meadow St, Seattle,WA,98101
184011,709 2nd St, San Francisco,CA,94016
184012,528 Washington St, New York City,NY,10001
184013,476 River St, Los Angeles,CA,90001
184014,111 Walnut St, San Francisco,CA,94016
184015,764 Hickory St, Atlanta,GA,30301
184016,198 2nd St, Dallas,TX,75001
184017,264 10th St, Los Angeles,CA,90001
184018,87 Willow St, Austin,TX,73301
184019,459 1st St, Boston,MA,02215
184020,251 14th St, Boston,MA,02215
184021,192 Sunset St, San Francisco,CA,94016
184022,913 Hickory St, Seattle,WA,98101
184023,266 West St, Seattle,WA,98101
184024,448 Sunset St, Seattle,WA,98101
184025,777 Dogwood St, New York City,NY,10001
184026,729 4th St, San Francisco,CA,94016
184027,68 Pine St, Seattle,WA,98101
184028,875 West St, Dallas,TX,75001
184029,nan,,None,
184030,323 Johnson St, Portland,OR,97035
184031,292 Cherry St, Portland,OR,97035
184032,190 Jackson St, Portland,OR,97035
184033,93 Church St, San Francisco,CA,94016
184034,nan,,None,
184035,480 Willow St, Los Angeles,CA,90001
184036,179 Walnut St, Portland,OR,97035
184037,445 Adams St, Los Angeles,CA,90001
184038,184 River St, San Francisco,CA,94016
184039,214 Lake St, Los Angeles,CA,90001
184040,815 Park St, Portland,ME,04101
184041,823 11th St, Boston,MA,02215
184042,86 South St, Atlanta,GA,30301
184043,633 Elm St, Atlanta,GA,30301
184044,693 West St, Atlanta,GA,30301
184045,687 1st St, Boston,MA,02215
184046,210 4th St, Los Angeles,CA,90001
184047,727 Washington St, Seattle,WA,98101
184048,542 9th St, Los Angeles,CA,90001
184049,107 10th St, Los Angeles,CA,90001
184050,360 Willow St, Dallas,TX,75001
184051,152 Hill St, Los Angeles,CA,90001
184052,553 Park St, New York City,NY,10001
184053,127 Highland St, Atlanta,GA,30301
184054,367 Highland St, Boston,MA,02215
184055,9 South St, Portland,OR,97035
184056,747 Center St, Los Angeles,CA,90001
184057,407 Lincoln St, New York City,NY,10001
184058,929 Cedar St, Seattle,WA,98101
184059,381 Highland St, Dallas,TX,75001
184060,1 4th St, Dallas,TX,75001
184061,206 River St, Seattle,WA,98101
184062,206 River St, Seattle,WA,98101
184063,821 Johnson St, Dallas,TX,75001
184064,561 Lakeview St, San Francisco,CA,94016
184065,761 Walnut St, Boston,MA,02215
184066,585 West St, Portland,ME,04101
184067,779 10th St, Dallas,TX,75001
184068,231 Elm St, Los Angeles,CA,90001
184069,435 8th St, San Francisco,CA,94016
184070,953 Cherry St, Dallas,TX,75001
184071,675 Walnut St, Atlanta,GA,30301
184072,480 Spruce St, Portland,OR,97035
184073,310 4th St, Boston,MA,02215
184074,748 Chestnut St, Dallas,TX,75001
184075,748 Chestnut St, Dallas,TX,75001
184076,367 Meadow St, New York City,NY,10001
184077,843 Cedar St, Portland,OR,97035
184078,568 Lake St, San Francisco,CA,94016
184079,951 7th St, Seattle,WA,98101
184080,612 Jackson St, San Francisco,CA,94016
184081,505 South St, Atlanta,GA,30301
184082,491 Meadow St, San Francisco,CA,94016
184083,401 Church St, New York City,NY,10001
184084,837 Hill St, Dallas,TX,75001
184085,346 Washington St, Austin,TX,73301
184086,879 8th St, Dallas,TX,75001
184087,553 Forest St, San Francisco,CA,94016
184088,759 Spruce St, Dallas,TX,75001
184089,43 Sunset St, Austin,TX,73301
184090,544 Center St, Atlanta,GA,30301
184091,77 Madison St, San Francisco,CA,94016
184092,854 Maple St, Austin,TX,73301
184093,992 Elm St, San Francisco,CA,94016
184094,231 West St, Seattle,WA,98101
184095,673 6th St, Atlanta,GA,30301
184096,601 Wilson St, Boston,MA,02215
184097,601 Wilson St, Boston,MA,02215
184098,294 Maple St, Los Angeles,CA,90001
184099,11 West St, Boston,MA,02215
184100,728 Cherry St, Austin,TX,73301
184101,538 Ridge St, Boston,MA,02215
184102,673 Adams St, Portland,ME,04101
184103,976 West St, San Francisco,CA,94016
184104,130 9th St, New York City,NY,10001
184105,86 11th St, San Francisco,CA,94016
184106,693 8th St, San Francisco,CA,94016
184107,345 Madison St, New York City,NY,10001
184108,192 Ridge St, San Francisco,CA,94016
184109,Purchase Address,,None,
184110,729 2nd St, New York City,NY,10001
184111,906 Church St, Portland,OR,97035
184112,525 Hickory St, Portland,ME,04101
184113,6 8th St, Los Angeles,CA,90001
184114,873 Washington St, Atlanta,GA,30301
184115,711 Adams St, Los Angeles,CA,90001
184116,231 Main St, Boston,MA,02215
184117,466 Johnson St, Los Angeles,CA,90001
184118,154 11th St, New York City,NY,10001
184119,342 Pine St, Atlanta,GA,30301
184120,421 Spruce St, Los Angeles,CA,90001
184121,743 Adams St, San Francisco,CA,94016
184122,621 Hill St, Atlanta,GA,30301
184123,415 Church St, Seattle,WA,98101
184124,517 Meadow St, Portland,ME,04101
184125,760 11th St, San Francisco,CA,94016
184126,840 Elm St, Austin,TX,73301
184127,214 West St, Los Angeles,CA,90001
184128,496 4th St, Dallas,TX,75001
184129,536 4th St, San Francisco,CA,94016
184130,301 Lincoln St, San Francisco,CA,94016
184131,191 Ridge St, Seattle,WA,98101
184132,148 Walnut St, Portland,OR,97035
184133,148 Walnut St, Portland,OR,97035
184134,624 Dogwood St, Dallas,TX,75001
184135,959 Lakeview St, Boston,MA,02215
184136,10 10th St, Dallas,TX,75001
184137,509 14th St, Los Angeles,CA,90001
184138,849 Cedar St, Los Angeles,CA,90001
184139,689 Maple St, Los Angeles,CA,90001
184140,745 5th St, San Francisco,CA,94016
184141,909 Madison St, Boston,MA,02215
184142,388 Lake St, New York City,NY,10001
184143,136 8th St, Boston,MA,02215
184144,222 Washington St, Dallas,TX,75001
184145,663 Church St, Atlanta,GA,30301
184146,97 2nd St, San Francisco,CA,94016
184147,456 Adams St, San Francisco,CA,94016
184148,796 9th St, Los Angeles,CA,90001
184149,891 Maple St, Boston,MA,02215
184150,936 Jackson St, Seattle,WA,98101
184151,936 Jackson St, Seattle,WA,98101
184152,383 Hickory St, Los Angeles,CA,90001
184153,383 Hickory St, Los Angeles,CA,90001
184154,628 2nd St, Boston,MA,02215
184155,852 Lake St, Portland,OR,97035
184156,684 13th St, Los Angeles,CA,90001
184157,902 South St, San Francisco,CA,94016
184158,629 6th St, Seattle,WA,98101
184159,566 11th St, San Francisco,CA,94016
184160,819 North St, Dallas,TX,75001
184161,622 Maple St, New York City,NY,10001
184162,213 12th St, New York City,NY,10001
184163,227 Church St, Los Angeles,CA,90001
184164,962 Dogwood St, Boston,MA,02215
184165,498 Park St, Los Angeles,CA,90001
184166,41 Johnson St, San Francisco,CA,94016
184167,9 Walnut St, New York City,NY,10001
184168,638 North St, New York City,NY,10001
184169,357 Jefferson St, Boston,MA,02215
184170,429 Lincoln St, Seattle,WA,98101
184171,4 Adams St, Boston,MA,02215
184172,72 Chestnut St, Los Angeles,CA,90001
184173,648 14th St, San Francisco,CA,94016
184174,316 Elm St, San Francisco,CA,94016
184175,866 Jefferson St, Portland,OR,97035
184176,533 Ridge St, San Francisco,CA,94016
184177,355 14th St, Los Angeles,CA,90001
184178,71 West St, Portland,OR,97035
184179,730 4th St, San Francisco,CA,94016
184180,172 2nd St, San Francisco,CA,94016
184181,91 2nd St, San Francisco,CA,94016
184182,639 Park St, Boston,MA,02215
184183,466 Hill St, Atlanta,GA,30301
184184,493 Maple St, Los Angeles,CA,90001
184185,175 Hill St, Austin,TX,73301
184186,988 9th St, Dallas,TX,75001
184187,401 Adams St, Los Angeles,CA,90001
184188,499 14th St, Boston,MA,02215
184189,497 8th St, New York City,NY,10001
184190,457 Pine St, New York City,NY,10001
184191,247 Meadow St, Dallas,TX,75001
184192,781 10th St, San Francisco,CA,94016
184193,793 1st St, Seattle,WA,98101
184194,371 Maple St, San Francisco,CA,94016
184195,526 Cedar St, Los Angeles,CA,90001
184196,796 13th St, Boston,MA,02215
184197,531 West St, San Francisco,CA,94016
184198,122 Sunset St, New York City,NY,10001
184199,758 Pine St, Atlanta,GA,30301
184200,772 Center St, Dallas,TX,75001
184201,501 8th St, Dallas,TX,75001
184202,234 Forest St, Seattle,WA,98101
184203,585 Dogwood St, Boston,MA,02215
184204,735 Dogwood St, Seattle,WA,98101
184205,535 Maple St, Los Angeles,CA,90001
184206,633 Spruce St, Dallas,TX,75001
184207,682 Main St, San Francisco,CA,94016
184208,991 Chestnut St, San Francisco,CA,94016
184209,554 8th St, Atlanta,GA,30301
184210,275 9th St, Atlanta,GA,30301
184211,594 Madison St, Los Angeles,CA,90001
184212,797 Lake St, Los Angeles,CA,90001
184213,374 Cherry St, San Francisco,CA,94016
184214,494 Pine St, San Francisco,CA,94016
184215,599 Maple St, New York City,NY,10001
184216,225 Meadow St, Portland,OR,97035
184217,604 Chestnut St, San Francisco,CA,94016
184218,708 Cherry St, Dallas,TX,75001
184219,899 Jackson St, San Francisco,CA,94016
184220,261 Center St, Portland,OR,97035
184221,22 Lincoln St, San Francisco,CA,94016
184222,261 West St, Portland,OR,97035
184223,571 Washington St, Boston,MA,02215
184224,57 Meadow St, San Francisco,CA,94016
184225,952 Elm St, Boston,MA,02215
184226,777 Jackson St, Boston,MA,02215
184227,475 Center St, Los Angeles,CA,90001
184228,11 1st St, Atlanta,GA,30301
184229,624 Lincoln St, New York City,NY,10001
184230,223 10th St, Dallas,TX,75001
184231,143 Lincoln St, Los Angeles,CA,90001
184232,141 North St, Atlanta,GA,30301
184233,949 Spruce St, Dallas,TX,75001
184234,66 Washington St, San Francisco,CA,94016
184235,63 North St, Austin,TX,73301
184236,669 Johnson St, Atlanta,GA,30301
184237,714 North St, San Francisco,CA,94016
184238,424 Church St, Seattle,WA,98101
184239,568 Spruce St, Atlanta,GA,30301
184240,739 Johnson St, Dallas,TX,75001
184241,899 Center St, Seattle,WA,98101
184242,58 Washington St, New York City,NY,10001
184243,176 North St, Boston,MA,02215
184244,792 Elm St, Los Angeles,CA,90001
184245,339 Hill St, San Francisco,CA,94016
184246,944 7th St, San Francisco,CA,94016
184247,944 7th St, San Francisco,CA,94016
184248,8 Pine St, Atlanta,GA,30301
184249,104 West St, San Francisco,CA,94016
184250,486 Lincoln St, Los Angeles,CA,90001
184251,706 Main St, Seattle,WA,98101
184252,343 8th St, San Francisco,CA,94016
184253,45 River St, Dallas,TX,75001
184254,939 Center St, San Francisco,CA,94016
184255,943 Highland St, New York City,NY,10001
184256,773 Maple St, San Francisco,CA,94016
